,index,Unnamed: 0,Title,Year_x,Publisher_x,Genre_x,Platform_x,Metascore,Avg_Userscore,No_Players,Rank,Name,Platform_y,Year_y,Genre_y,Publisher_y,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4652,4765,3430,The Chronicles of Riddick: Assault on Dark Athena,2009,Starbreeze,Action;Shooter;Shooter;First-Person;Sci-Fi;Sci-Fi;Arcade,PC,80,7.9,not specified,16286,The Chronicles of Riddick: Assault on Dark Athena,PC,2009.0,Shooter,Vivendi Games,0.0,0.01,0.0,0.0,0.01
4653,4766,2629,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,PlayStation3,82,6.8,not specified,1186,Pro Evolution Soccer 2013,PS3,2012.0,Sports,Konami Digital Entertainment,0.18,0.64,0.49,0.25,1.56
4654,4767,2629,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,PlayStation3,82,6.8,not specified,5743,Pro Evolution Soccer 2013,X360,2012.0,Sports,Konami Digital Entertainment,0.08,0.2,0.0,0.03,0.31
4655,4768,2629,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,PlayStation3,82,6.8,not specified,6260,Pro Evolution Soccer 2013,PSP,2012.0,Sports,Konami Digital Entertainment,0.0,0.07,0.18,0.03,0.28
4656,4769,2629,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,PlayStation3,82,6.8,not specified,8142,Pro Evolution Soccer 2013,3DS,2012.0,Sports,Konami Digital Entertainment,0.05,0.02,0.1,0.01,0.18
4657,4770,2629,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,PlayStation3,82,6.8,not specified,10676,Pro Evolution Soccer 2013,Wii,2012.0,Sports,Konami Digital Entertainment,0.0,0.03,0.06,0.0,0.1
4658,4771,2629,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,PlayStation3,82,6.8,not specified,11216,Pro Evolution Soccer 2013,PC,2012.0,Sports,Konami Digital Entertainment,0.0,0.07,0.0,0.01,0.09
4659,4772,2702,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,Xbox360,82,6.9,not specified,1186,Pro Evolution Soccer 2013,PS3,2012.0,Sports,Konami Digital Entertainment,0.18,0.64,0.49,0.25,1.56
4660,4773,2702,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,Xbox360,82,6.9,not specified,5743,Pro Evolution Soccer 2013,X360,2012.0,Sports,Konami Digital Entertainment,0.08,0.2,0.0,0.03,0.31
4661,4774,2702,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,Xbox360,82,6.9,not specified,6260,Pro Evolution Soccer 2013,PSP,2012.0,Sports,Konami Digital Entertainment,0.0,0.07,0.18,0.03,0.28
4662,4775,2702,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,Xbox360,82,6.9,not specified,8142,Pro Evolution Soccer 2013,3DS,2012.0,Sports,Konami Digital Entertainment,0.05,0.02,0.1,0.01,0.18
4663,4776,2702,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,Xbox360,82,6.9,not specified,10676,Pro Evolution Soccer 2013,Wii,2012.0,Sports,Konami Digital Entertainment,0.0,0.03,0.06,0.0,0.1
4664,4777,2702,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,Xbox360,82,6.9,not specified,11216,Pro Evolution Soccer 2013,PC,2012.0,Sports,Konami Digital Entertainment,0.0,0.07,0.0,0.01,0.09
4665,4778,3376,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,PC,80,6.9,not specified,1186,Pro Evolution Soccer 2013,PS3,2012.0,Sports,Konami Digital Entertainment,0.18,0.64,0.49,0.25,1.56
4666,4779,3376,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,PC,80,6.9,not specified,5743,Pro Evolution Soccer 2013,X360,2012.0,Sports,Konami Digital Entertainment,0.08,0.2,0.0,0.03,0.31
4667,4780,3376,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,PC,80,6.9,not specified,6260,Pro Evolution Soccer 2013,PSP,2012.0,Sports,Konami Digital Entertainment,0.0,0.07,0.18,0.03,0.28
4668,4781,3376,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,PC,80,6.9,not specified,8142,Pro Evolution Soccer 2013,3DS,2012.0,Sports,Konami Digital Entertainment,0.05,0.02,0.1,0.01,0.18
4669,4782,3376,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,PC,80,6.9,not specified,10676,Pro Evolution Soccer 2013,Wii,2012.0,Sports,Konami Digital Entertainment,0.0,0.03,0.06,0.0,0.1
4670,4783,3376,Pro Evolution Soccer 2013,2012,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,PC,80,6.9,not specified,11216,Pro Evolution Soccer 2013,PC,2012.0,Sports,Konami Digital Entertainment,0.0,0.07,0.0,0.01,0.09
4671,4784,2631,X-Men Legends,2004,RavenSoftware,Role-Playing;Action RPG,Xbox,82,8.0,1-4 ,886,X-Men Legends,PS2,2004.0,Role-Playing,Activision,1.0,0.72,0.0,0.21,1.93
4672,4785,2631,X-Men Legends,2004,RavenSoftware,Role-Playing;Action RPG,Xbox,82,8.0,1-4 ,2322,X-Men Legends,XB,2004.0,Role-Playing,Activision,0.62,0.24,0.0,0.04,0.9
4673,4786,2631,X-Men Legends,2004,RavenSoftware,Role-Playing;Action RPG,Xbox,82,8.0,1-4 ,3799,X-Men Legends,GC,2004.0,Role-Playing,Activision,0.41,0.11,0.0,0.01,0.53
4674,4787,3271,X-Men Legends,2004,RavenSoftware,Role-Playing;Action RPG,GameCube,81,8.5,1-4 ,886,X-Men Legends,PS2,2004.0,Role-Playing,Activision,1.0,0.72,0.0,0.21,1.93
4675,4788,3271,X-Men Legends,2004,RavenSoftware,Role-Playing;Action RPG,GameCube,81,8.5,1-4 ,2322,X-Men Legends,XB,2004.0,Role-Playing,Activision,0.62,0.24,0.0,0.04,0.9
4676,4789,3271,X-Men Legends,2004,RavenSoftware,Role-Playing;Action RPG,GameCube,81,8.5,1-4 ,3799,X-Men Legends,GC,2004.0,Role-Playing,Activision,0.41,0.11,0.0,0.01,0.53
4677,4790,3927,X-Men Legends,2004,RavenSoftware,Role-Playing;Action RPG,PlayStation2,79,8.4,1-4 ,886,X-Men Legends,PS2,2004.0,Role-Playing,Activision,1.0,0.72,0.0,0.21,1.93
4678,4791,3927,X-Men Legends,2004,RavenSoftware,Role-Playing;Action RPG,PlayStation2,79,8.4,1-4 ,2322,X-Men Legends,XB,2004.0,Role-Playing,Activision,0.62,0.24,0.0,0.04,0.9
4679,4792,3927,X-Men Legends,2004,RavenSoftware,Role-Playing;Action RPG,PlayStation2,79,8.4,1-4 ,3799,X-Men Legends,GC,2004.0,Role-Playing,Activision,0.41,0.11,0.0,0.01,0.53
4680,4793,2635,The Lord of the Rings: The Two Towers,2002,StormfrontStudios,Action;Beat-'Em-Up,GameCube,82,8.4,1 Player,228,The Lord of the Rings: The Two Towers,PS2,2002.0,Action,Electronic Arts,1.94,1.95,0.08,0.7,4.67
4681,4794,2635,The Lord of the Rings: The Two Towers,2002,StormfrontStudios,Action;Beat-'Em-Up,GameCube,82,8.4,1 Player,2782,The Lord of the Rings: The Two Towers,GBA,2002.0,Action,Electronic Arts,0.53,0.2,0.0,0.01,0.74
4682,4795,2635,The Lord of the Rings: The Two Towers,2002,StormfrontStudios,Action;Beat-'Em-Up,GameCube,82,8.4,1 Player,2859,The Lord of the Rings: The Two Towers,XB,2002.0,Action,Electronic Arts,0.45,0.24,0.0,0.03,0.71
4683,4796,2635,The Lord of the Rings: The Two Towers,2002,StormfrontStudios,Action;Beat-'Em-Up,GameCube,82,8.4,1 Player,3810,The Lord of the Rings: The Two Towers,GC,2002.0,Action,Electronic Arts,0.41,0.11,0.0,0.01,0.53
4684,4797,2780,The Lord of the Rings: The Two Towers,2002,StormfrontStudios,Action;Beat-'Em-Up,PlayStation2,82,8.1,1 Player,228,The Lord of the Rings: The Two Towers,PS2,2002.0,Action,Electronic Arts,1.94,1.95,0.08,0.7,4.67
4685,4798,2780,The Lord of the Rings: The Two Towers,2002,StormfrontStudios,Action;Beat-'Em-Up,PlayStation2,82,8.1,1 Player,2782,The Lord of the Rings: The Two Towers,GBA,2002.0,Action,Electronic Arts,0.53,0.2,0.0,0.01,0.74
4686,4799,2780,The Lord of the Rings: The Two Towers,2002,StormfrontStudios,Action;Beat-'Em-Up,PlayStation2,82,8.1,1 Player,2859,The Lord of the Rings: The Two Towers,XB,2002.0,Action,Electronic Arts,0.45,0.24,0.0,0.03,0.71
4687,4800,2780,The Lord of the Rings: The Two Towers,2002,StormfrontStudios,Action;Beat-'Em-Up,PlayStation2,82,8.1,1 Player,3810,The Lord of the Rings: The Two Towers,GC,2002.0,Action,Electronic Arts,0.41,0.11,0.0,0.01,0.53
4688,4801,4227,The Lord of the Rings: The Two Towers,2002,StormfrontStudios,Action;Beat-'Em-Up,Xbox,79,8.3,1 Player,228,The Lord of the Rings: The Two Towers,PS2,2002.0,Action,Electronic Arts,1.94,1.95,0.08,0.7,4.67
4689,4802,4227,The Lord of the Rings: The Two Towers,2002,StormfrontStudios,Action;Beat-'Em-Up,Xbox,79,8.3,1 Player,2782,The Lord of the Rings: The Two Towers,GBA,2002.0,Action,Electronic Arts,0.53,0.2,0.0,0.01,0.74
4690,4803,4227,The Lord of the Rings: The Two Towers,2002,StormfrontStudios,Action;Beat-'Em-Up,Xbox,79,8.3,1 Player,2859,The Lord of the Rings: The Two Towers,XB,2002.0,Action,Electronic Arts,0.45,0.24,0.0,0.03,0.71
4691,4804,4227,The Lord of the Rings: The Two Towers,2002,StormfrontStudios,Action;Beat-'Em-Up,Xbox,79,8.3,1 Player,3810,The Lord of the Rings: The Two Towers,GC,2002.0,Action,Electronic Arts,0.41,0.11,0.0,0.01,0.53
4692,4805,2637,Sega GT 2002,2002,WowEntertainment,Driving;Racing;GT / Street,Xbox,82,7.8,1-2 ,7968,Sega GT 2002,XB,2002.0,Racing,Sega,0.12,0.03,0.03,0.01,0.19
4693,4806,2639,Tekken Advance,2002,Eighting/Raizing,Action;Fighting;3D,GameBoyAdvance,82,7.9,not specified,4373,Tekken Advance,GBA,2001.0,Fighting,Infogrames,0.32,0.12,0.0,0.01,0.45
4694,4807,2640,Crazy Taxi 2,2001,Hitmaker,Driving;Racing;Arcade,Dreamcast,82,8.2,not specified,12063,Crazy Taxi 2,DC,2001.0,Racing,Sega,0.0,0.0,0.07,0.0,0.07
4695,4808,2643,Sonic Rush,2005,"DimpsCorporation,SonicTeam",Action;Platformer;Platformer;2D;2D,DS,82,8.4,No Online Multiplayer,438,Sonic Rush,DS,2005.0,Platform,Sega,1.22,1.57,0.06,0.29,3.15
4696,4810,2652,College Hoops 2K6,2005,2KSports,Sports;Traditional;Basketball;Sim,Xbox,82,8.4,2  Online,9834,College Hoops 2K6,X360,2006.0,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12
4697,4811,2652,College Hoops 2K6,2005,2KSports,Sports;Traditional;Basketball;Sim,Xbox,82,8.4,2  Online,10679,College Hoops 2K6,XB,2005.0,Sports,Take-Two Interactive,0.07,0.02,0.0,0.0,0.1
4698,4813,4889,College Hoops 2K6,2005,2KSports,Sports;Traditional;Basketball;Sim,PlayStation2,77,7.3,10  Online,9834,College Hoops 2K6,X360,2006.0,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12
4699,4814,4889,College Hoops 2K6,2005,2KSports,Sports;Traditional;Basketball;Sim,PlayStation2,77,7.3,10  Online,10679,College Hoops 2K6,XB,2005.0,Sports,Take-Two Interactive,0.07,0.02,0.0,0.0,0.1
4700,4815,2658,Star Fox Adventures,2002,RareLtd.,Action Adventure;Sci-Fi,GameCube,82,7.9,1 Player,921,Star Fox Adventures,GC,2002.0,Adventure,Nintendo,0.96,0.53,0.3,0.09,1.87
4701,4816,2663,GRID 2,2013,Codemasters,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,PlayStation3,82,6.6,not specified,4883,GRID 2,PS3,2013.0,Racing,Codemasters,0.07,0.23,0.01,0.09,0.39
4702,4817,2663,GRID 2,2013,Codemasters,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,PlayStation3,82,6.6,not specified,6056,GRID 2,X360,2013.0,Racing,Codemasters,0.08,0.17,0.0,0.03,0.29
4703,4818,2663,GRID 2,2013,Codemasters,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,PlayStation3,82,6.6,not specified,12102,GRID 2,PC,2013.0,Racing,Codemasters,0.0,0.06,0.0,0.01,0.07
4704,4819,3363,GRID 2,2013,Codemasters,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,PC,80,5.8,not specified,4883,GRID 2,PS3,2013.0,Racing,Codemasters,0.07,0.23,0.01,0.09,0.39
4705,4820,3363,GRID 2,2013,Codemasters,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,PC,80,5.8,not specified,6056,GRID 2,X360,2013.0,Racing,Codemasters,0.08,0.17,0.0,0.03,0.29
4706,4821,3363,GRID 2,2013,Codemasters,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,PC,80,5.8,not specified,12102,GRID 2,PC,2013.0,Racing,Codemasters,0.0,0.06,0.0,0.01,0.07
4707,4822,4699,GRID 2,2013,Codemasters,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,Xbox360,78,5.8,not specified,4883,GRID 2,PS3,2013.0,Racing,Codemasters,0.07,0.23,0.01,0.09,0.39
4708,4823,4699,GRID 2,2013,Codemasters,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,Xbox360,78,5.8,not specified,6056,GRID 2,X360,2013.0,Racing,Codemasters,0.08,0.17,0.0,0.03,0.29
4709,4824,4699,GRID 2,2013,Codemasters,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,Xbox360,78,5.8,not specified,12102,GRID 2,PC,2013.0,Racing,Codemasters,0.0,0.06,0.0,0.01,0.07
4710,4825,2666,Tekken 6,2009,"NamcoBandaiGamesAmerica,NamcoBandaiGames",Action;Fighting;Fighting;3D;3D,PSP,82,8.2,1-2 ,541,Tekken 6,PS3,2009.0,Fighting,Namco Bandai Games,1.2,0.98,0.17,0.43,2.78
4711,4826,2666,Tekken 6,2009,"NamcoBandaiGamesAmerica,NamcoBandaiGames",Action;Fighting;Fighting;3D;3D,PSP,82,8.2,1-2 ,1504,Tekken 6,X360,2009.0,Fighting,Namco Bandai Games,0.71,0.42,0.05,0.13,1.31
4712,4827,2666,Tekken 6,2009,"NamcoBandaiGamesAmerica,NamcoBandaiGames",Action;Fighting;Fighting;3D;3D,PSP,82,8.2,1-2 ,5598,Tekken 6,PSP,2009.0,Fighting,Namco Bandai Games,0.15,0.04,0.1,0.03,0.32
4713,4828,3484,Tekken 6,2009,"NamcoBandaiGamesAmerica,NamcoBandaiGames",Action;Fighting;Fighting;3D;3D,Xbox360,80,7.1,2  Online,541,Tekken 6,PS3,2009.0,Fighting,Namco Bandai Games,1.2,0.98,0.17,0.43,2.78
4714,4829,3484,Tekken 6,2009,"NamcoBandaiGamesAmerica,NamcoBandaiGames",Action;Fighting;Fighting;3D;3D,Xbox360,80,7.1,2  Online,1504,Tekken 6,X360,2009.0,Fighting,Namco Bandai Games,0.71,0.42,0.05,0.13,1.31
4715,4830,3484,Tekken 6,2009,"NamcoBandaiGamesAmerica,NamcoBandaiGames",Action;Fighting;Fighting;3D;3D,Xbox360,80,7.1,2  Online,5598,Tekken 6,PSP,2009.0,Fighting,Namco Bandai Games,0.15,0.04,0.1,0.03,0.32
4716,4831,3987,Tekken 6,2009,NamcoBandaiGames,Action;Fighting;Fighting;3D;3D,PlayStation3,79,7.4,2 ,541,Tekken 6,PS3,2009.0,Fighting,Namco Bandai Games,1.2,0.98,0.17,0.43,2.78
4717,4832,3987,Tekken 6,2009,NamcoBandaiGames,Action;Fighting;Fighting;3D;3D,PlayStation3,79,7.4,2 ,1504,Tekken 6,X360,2009.0,Fighting,Namco Bandai Games,0.71,0.42,0.05,0.13,1.31
4718,4833,3987,Tekken 6,2009,NamcoBandaiGames,Action;Fighting;Fighting;3D;3D,PlayStation3,79,7.4,2 ,5598,Tekken 6,PSP,2009.0,Fighting,Namco Bandai Games,0.15,0.04,0.1,0.03,0.32
4719,4834,2668,Mario Kart Wii,2008,Nintendo,Driving;Racing;Arcade;Kart;Kart;Automobile,Wii,82,8.3,Up to 12 ,3,Mario Kart Wii,Wii,2008.0,Racing,Nintendo,15.85,12.88,3.79,3.31,35.82
4720,4835,2669,College Hoops 2K8,2007,VisualConcepts,Sports;Traditional;Team;Basketball;Sim;Sim,PlayStation3,82,5.2,10  Online,5320,College Hoops 2K8,PS2,2007.0,Sports,Take-Two Interactive,0.17,0.13,0.0,0.04,0.35
4721,4836,2669,College Hoops 2K8,2007,VisualConcepts,Sports;Traditional;Team;Basketball;Sim;Sim,PlayStation3,82,5.2,10  Online,8191,College Hoops 2K8,X360,2007.0,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18
4722,4837,2669,College Hoops 2K8,2007,VisualConcepts,Sports;Traditional;Team;Basketball;Sim;Sim,PlayStation3,82,5.2,10  Online,9216,College Hoops 2K8,PS3,2007.0,Sports,Take-Two Interactive,0.13,0.0,0.0,0.01,0.14
4723,4838,3157,College Hoops 2K8,2007,VisualConcepts,Sports;Traditional;Team;Basketball;Sim;Sim,Xbox360,81,6.9,8  Online,5320,College Hoops 2K8,PS2,2007.0,Sports,Take-Two Interactive,0.17,0.13,0.0,0.04,0.35
4724,4839,3157,College Hoops 2K8,2007,VisualConcepts,Sports;Traditional;Team;Basketball;Sim;Sim,Xbox360,81,6.9,8  Online,8191,College Hoops 2K8,X360,2007.0,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18
4725,4840,3157,College Hoops 2K8,2007,VisualConcepts,Sports;Traditional;Team;Basketball;Sim;Sim,Xbox360,81,6.9,8  Online,9216,College Hoops 2K8,PS3,2007.0,Sports,Take-Two Interactive,0.13,0.0,0.0,0.01,0.14
4726,4841,2674,Dragon's Crown,2013,Vanillaware,Role-Playing;Action RPG;Action;Beat-'Em-Up;Beat-'Em-Up;2D,PlayStation3,82,8.4,Up to 4 ,3765,Dragon's Crown,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.25,0.07,0.17,0.05,0.53
4727,4842,2674,Dragon's Crown,2013,Vanillaware,Role-Playing;Action RPG;Action;Beat-'Em-Up;Beat-'Em-Up;2D,PlayStation3,82,8.4,Up to 4 ,4987,Dragon's Crown,PSV,2013.0,Role-Playing,Nippon Ichi Software,0.16,0.05,0.12,0.05,0.38
4728,4843,2677,Art Academy: Home Studio,2015,HeadstrongGames,Miscellaneous;Edutainment,WiiU,82,7.9,not specified,16459,Art Academy: Home Studio,WiiU,2015.0,Misc,Nintendo,0.0,0.0,0.01,0.0,0.01
4729,4844,2682,V-Rally 3,2002,EdenStudios,Driving;Racing;Rally / Offroad,PlayStation2,82,7.6,1-4 ,12806,V-Rally 3,PS2,2002.0,Racing,Atari,0.03,0.02,0.0,0.01,0.06
4730,4845,2682,V-Rally 3,2002,EdenStudios,Driving;Racing;Rally / Offroad,PlayStation2,82,7.6,1-4 ,13310,V-Rally 3,GBA,2002.0,Racing,Atari,0.03,0.01,0.0,0.0,0.05
4731,4846,2682,V-Rally 3,2002,EdenStudios,Driving;Racing;Rally / Offroad,PlayStation2,82,7.6,1-4 ,15873,V-Rally 3,XB,2003.0,Racing,Atari,0.01,0.0,0.0,0.0,0.02
4732,4847,2683,V-Rally 3,2002,Velez&Dubail,Driving;Racing;Rally / Offroad,GameBoyAdvance,82,tbd,1-2 ,12806,V-Rally 3,PS2,2002.0,Racing,Atari,0.03,0.02,0.0,0.01,0.06
4733,4848,2683,V-Rally 3,2002,Velez&Dubail,Driving;Racing;Rally / Offroad,GameBoyAdvance,82,tbd,1-2 ,13310,V-Rally 3,GBA,2002.0,Racing,Atari,0.03,0.01,0.0,0.0,0.05
4734,4849,2683,V-Rally 3,2002,Velez&Dubail,Driving;Racing;Rally / Offroad,GameBoyAdvance,82,tbd,1-2 ,15873,V-Rally 3,XB,2003.0,Racing,Atari,0.01,0.0,0.0,0.0,0.02
4735,4850,2686,Shin Megami Tensei: Digital Devil Saga 2,2005,AtlusCo.,Role-Playing;Console-style RPG,PlayStation2,82,7.9,1 Player,11372,Shin Megami Tensei: Digital Devil Saga 2,PS2,2005.0,Role-Playing,Ghostlight,0.04,0.03,0.0,0.01,0.08
4736,4851,2690,Halo: Combat Evolved Anniversary,2011,343Industries,Action;Shooter;Shooter;First-Person;Sci-Fi;Sci-Fi;Arcade,Xbox360,82,8.2,not specified,633,Halo: Combat Evolved Anniversary,X360,2011.0,Shooter,Microsoft Game Studios,1.44,0.73,0.04,0.22,2.44
4737,4852,2694,Major League Baseball 2K5,2005,KushGames,Sports;Traditional;Baseball;Sim,PlayStation2,82,7.4,2  Online,1284,Major League Baseball 2K5,PS2,2005.0,Sports,Take-Two Interactive,0.72,0.56,0.0,0.19,1.48
4738,4853,2694,Major League Baseball 2K5,2005,KushGames,Sports;Traditional;Baseball;Sim,PlayStation2,82,7.4,2  Online,3613,Major League Baseball 2K5,XB,2005.0,Sports,Take-Two Interactive,0.52,0.02,0.0,0.02,0.56
4739,4854,2957,Major League Baseball 2K5,2005,KushGames,Sports;Traditional;Baseball;Sim,Xbox,81,8.2,2  Online,1284,Major League Baseball 2K5,PS2,2005.0,Sports,Take-Two Interactive,0.72,0.56,0.0,0.19,1.48
4740,4855,2957,Major League Baseball 2K5,2005,KushGames,Sports;Traditional;Baseball;Sim,Xbox,81,8.2,2  Online,3613,Major League Baseball 2K5,XB,2005.0,Sports,Take-Two Interactive,0.52,0.02,0.0,0.02,0.56
4741,4856,2696,SOCOM: U.S. Navy SEALs Fireteam Bravo,2005,ZipperInteractive,Action;Shooter;Shooter;Third-Person;Tactical;Modern;Modern,PSP,82,8.6,16  Online,1827,SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,2005.0,Shooter,Sony Computer Entertainment,1.03,0.0,0.01,0.08,1.12
4742,4857,2700,Kingdom Hearts: Birth by Sleep,2010,SquareEnix,Role-Playing;Action RPG;Action RPG,PSP,82,8.5,No Online Multiplayer,811,Kingdom Hearts: Birth by Sleep,PSP,2010.0,Role-Playing,Square Enix,0.63,0.42,0.75,0.26,2.07
4743,4858,2706,Madden NFL 09 All-Play,2008,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,Wii,82,7.2,2  Online,2434,Madden NFL 09 All-Play,Wii,2008.0,Sports,Electronic Arts,0.78,0.01,0.0,0.07,0.85
4744,4859,2707,Shin Megami Tensei: Nocturne,2004,AtlusCo.,Role-Playing;Console-style RPG,PlayStation2,82,8.8,1 Player,4984,Shin Megami Tensei: Nocturne,PS2,2003.0,Role-Playing,Ghostlight,0.07,0.05,0.25,0.02,0.38
4745,4860,2708,World of Warcraft: Mists of Pandaria,2012,BlizzardEntertainment,Fantasy;Role-Playing;Massively Multiplayer Online;Massively Multiplayer;Fantasy,PC,82,4.9,Massively Multiplayer,947,World of Warcraft: Mists of Pandaria,PC,2012.0,Role-Playing,Activision,0.84,0.76,0.0,0.23,1.83
4746,4861,2714,Harvest Moon: More Friends of Mineral Town,2005,TOSE,Strategy;Breeding/Constructing,GameBoyAdvance,82,8.6,1 Player,7573,Harvest Moon: More Friends of Mineral Town,GBA,2003.0,Simulation,Ubisoft,0.14,0.05,0.0,0.0,0.2
4747,4862,2715,Need for Speed Underground 2,2004,EACanada,Driving;Racing;GT / Street,PlayStation2,82,8.7,6  Online,114,Need for Speed Underground 2,PS2,2004.0,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9
4748,4863,2715,Need for Speed Underground 2,2004,EACanada,Driving;Racing;GT / Street,PlayStation2,82,8.7,6  Online,698,Need for Speed Underground 2,XB,2004.0,Racing,Electronic Arts,1.38,0.8,0.0,0.1,2.28
4749,4864,2715,Need for Speed Underground 2,2004,EACanada,Driving;Racing;GT / Street,PlayStation2,82,8.7,6  Online,1802,Need for Speed Underground 2,GC,2004.0,Racing,Electronic Arts,0.7,0.39,0.01,0.03,1.14
4750,4865,2715,Need for Speed Underground 2,2004,EACanada,Driving;Racing;GT / Street,PlayStation2,82,8.7,6  Online,4500,Need for Speed Underground 2,GBA,2004.0,Racing,Electronic Arts,0.31,0.12,0.0,0.01,0.43
4751,4866,2715,Need for Speed Underground 2,2004,EACanada,Driving;Racing;GT / Street,PlayStation2,82,8.7,6  Online,9254,Need for Speed Underground 2,DS,2005.0,Racing,Electronic Arts,0.11,0.02,0.0,0.01,0.14
4752,4867,2715,Need for Speed Underground 2,2004,EACanada,Driving;Racing;GT / Street,PlayStation2,82,8.7,6  Online,11666,Need for Speed Underground 2,PC,2004.0,Racing,Electronic Arts,0.0,0.06,0.0,0.01,0.08
4753,4868,2718,BlazBlue: Calamity Trigger Portable,2010,ArcSystemWorks,Action;Fighting;Fighting;2D;2D,PSP,82,7.8,not specified,10229,BlazBlue: Calamity Trigger Portable,PSP,2010.0,Fighting,PQube,0.07,0.01,0.03,0.01,0.11
4754,4869,2721,Midnight Club: Los Angeles,2008,RockstarSanDiego,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,PlayStation3,82,8.5,Up to 16 ,629,Midnight Club: Los Angeles,PS3,2008.0,Racing,Take-Two Interactive,1.55,0.54,0.05,0.31,2.45
4755,4870,2721,Midnight Club: Los Angeles,2008,RockstarSanDiego,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,PlayStation3,82,8.5,Up to 16 ,676,Midnight Club: Los Angeles,X360,2008.0,Racing,Take-Two Interactive,1.68,0.46,0.01,0.2,2.35
4756,4871,3159,Midnight Club: Los Angeles,2008,RockstarSanDiego,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,Xbox360,81,8.5,Up to 16 ,629,Midnight Club: Los Angeles,PS3,2008.0,Racing,Take-Two Interactive,1.55,0.54,0.05,0.31,2.45
4757,4872,3159,Midnight Club: Los Angeles,2008,RockstarSanDiego,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,Xbox360,81,8.5,Up to 16 ,676,Midnight Club: Los Angeles,X360,2008.0,Racing,Take-Two Interactive,1.68,0.46,0.01,0.2,2.35
4758,4873,2727,Etrian Odyssey II: Heroes of Lagaard,2008,Atlus,Role-Playing;First-Person;First-Person;Western-Style,DS,82,8.3,No Online Multiplayer,6363,Etrian Odyssey II: Heroes of Lagaard,DS,2008.0,Role-Playing,Atlus,0.1,0.0,0.16,0.01,0.27
4759,4874,2727,Etrian Odyssey II: Heroes of Lagaard,2008,Atlus,Role-Playing;First-Person;First-Person;Western-Style,DS,82,8.3,No Online Multiplayer,10483,Etrian Odyssey II: Heroes of Lagaard,3DS,2014.0,Role-Playing,Atlus,0.0,0.0,0.1,0.0,0.1
4760,4875,2732,Command & Conquer: Red Alert 3,2008,EALA,Strategy;Real-Time;Sci-Fi;Sci-Fi;General,PC,82,6.8,No Online Multiplayer,3042,Command & Conquer: Red Alert 3,PC,2008.0,Strategy,Electronic Arts,0.01,0.64,0.0,0.02,0.67
